CÓDIGO;REFERÊNCIA;DESCRIÇÃO;NCM;UN;REFERÊNCIAS;EST.;APL.;RES.;VENDA;MÉDIO;VENDA;CUSTO;SETOR;RUA;BLOCO;ANDAR
47003;84335246;MANGOTE DE BORRACHA P ADIMI;40093100;PC;84335246;0;0;0;349,86;216,83;0;0;;;;
27246;47693906;MANGOTE DE BORRACHA S ACESS;40093100;PC;47693906;0;0;0;71,27;44,17;0;0;;;;
28322;47808414;MANGOTE DE COMBUSTIVEL;40093100;PC;47808414;0;0;0;312,32;179,28;0;0;21D04;;;
27359;47722064;MANGOTE DE COMBUSTIVEL DE B;40091100;PC;47722064;0;0;2;1585,22;982,47;0;0;;;;
45084;84235827;MANGOTE DE PLASTICO C REF;39173100;PC;84235827;0;0;0;577,61;308,8;0;0;;;;
4426;75264551;MANGOTE DIANTEIRO DE BORRAC;40093100;UN;75264551;0;0;0;332,94;36,13;0;0;20G13;;;
38821;75255791;MANGU BORRA REF METAL C ACE;40092210;PC;75255791;0;0;0;615,83;353,52;0;0;;;;
4452;153698A1;MANGUEIRA;40094290;UN;153698A1;0;0;0;108,15;21,07;0;0;;;;
4432;31-3120;MANGUEIRA;40093100;UN;31-3120;0;0;0;210,6;18,94;0;0;15D04;;;
26047;47446951;MANGUEIRA;40092290;PC;47446951;0;0;0;376,94;216,39;0;0;;;;
4442;47529017;MANGUEIRA;40094100;UN;47529017;2;0;0;311,29;192,93;622,58;385,86;20F05;;;
26594;47550267;MANGUEIRA;40092290;PC;47550267,PRO59621,PRO59626;0;0;0;626,85;313,721667;0;0;OS 2259;;;
26597;47550890;MANGUEIRA;40092290;PC;47550890;0;0;0;451,25;259,035;0;0;;;;
89743;47601711;MANGUEIRA;40093100;PC;47601711;0;0;0;156,31;89,73;0;0;;;;
27194;47678551;MANGUEIRA;40093290;PC;47678551;1;0;0;4133,03;2561,52;4133,03;2561,52;21G07;;;
29382;47890500;MANGUEIRA;40091290;PC;47890500;0;0;0;1279,75;369,5;0;0;;;;
86550;47947063;MANGUEIRA;40093290;PC;47947063;1;0;0;1275,86;561,18;1275,86;561,18;20000000;;;
30184;47974632;MANGUEIRA;40093290;PC;47974632;0;0;0;1471;647,02;0;0;GARANTIA;;;
30196;47976841;MANGUEIRA;40094100;PC;47976841;0;0;0;822,36;447,47;0;0;21C02;;;
5925;48164217;MANGUEIRA;40093100;UN;48164217;0;0;0;2430,77;1506,51;0;0;;;;
86259;51569286;MANGUEIRA;40093100;PC;51569286;0;0;0;208,5;119,68;0;0;12F09;;;
41197;76082693;MANGUEIRA;40093100;PC;76082693;0;0;0;540,92;294,33;0;0;40000;;;
44627;84191332;MANGUEIRA;39173900;PC;84191332;0;0;0;795,28;319,13;0;0;;;;
44628;84191333;MANGUEIRA;39173900;PC;84191333;2;0;1;3037,28;1697,78;6074,56;3395,56;21F06;;;
49357;84526934;MANGUEIRA;40093100;PC;84526934;0;0;0;348,43;203,94;0;0;;;;
50169;84604919;MANGUEIRA;40091100;PC;84604919;0;0;0;1849,22;1104,01;0;0;;;;
2540;87426781;MANGUEIRA;40093100;UN;87426781;0;0;0;57,23;35,47;0;0;;;;
57627;87462914;MANGUEIRA;40092210;PC;87462914;0;0;0;1679;963,85;0;0;25A04;;;
247;87519798;MANGUEIRA;40093100;UN;87519798;0;0;0;324,11;200,87;0;0;;;;
58568;87539443;MANGUEIRA;40093100;PC;87539443;0;0;0;29,51;16,94;0;0;;;;
59059;87571277;MANGUEIRA;40093100;PC;87571277;0;0;0;1262,58;382,08;0;0;;;;
59087;87572760;MANGUEIRA;40093210;PC;87572760;0;0;0;233,65;122,24;0;0;20A01;;;
96156;90495514;MANGUEIRA;84159090;PC;90495514,05;4;2;0;3807,22;2124,674688;15228,88;8498,7;16D01;;;
106270;ALT-48108938;MANGUEIRA;40093100;UN;23515;0;0;0;133,92;83;0;0;;;;
111295;ALT-75238459;MANGUEIRA;90262090;UN;75238459,37;0;0;0;48,41;30;0;0;;;;
91388;ALT-E61241;MANGUEIRA;40092190;UN;E61241;0;0;0;152,53;70,02;0;0;;;;
2563;J286499;MANGUEIRA;40094290;UN;J286499;0;0;0;239,34;98,59;0;0;2,1E+11;;;
5914;E155261;MANGUEIRA BOMBA VALV;40092210;UN;E155261;0;0;0;2613,37;739,05;0;0;;;;
4449;A21562X;MANGUEIRA C 1FT;40094290;UN;A21562X;0;0;0;97,37;8,84;0;0;;;;
67051;E158274;MANGUEIRA PRE FILTRO;40094290;PC;E158274;0;0;0;16,23;4,81;0;0;;;;
6681;E156118;MANGUEIRA COMPR RESERVT;39174090;UN;E156118,012727;0;0;0;46,93;3,9;0;0;06F09;;;
27400;47728702;MANGUEIRA FILTRO DE AR;40091100;PC;47728702;0;0;0;211,94;121,66;0;0;20A04;;;
2522;142007A1;MANGUEIRA FREIO(C=625MM);40092210;UN;142007A1;0;0;0;222,96;43,43;0;0;;;;
4418;J927327;MANGUEIRA - COMPRESSOR AR;40093100;UN;J927327;0;0;0;287,78;51,54;0;0;13H02;;;
4419;J927328;MANGUEIRA - COMPRESSOR AR;40093100;UN;J927328;0;0;0;216,66;38,81;0;0;2,1E+14;;;
4420;J929724;MANGUEIRA - COMPRESSOR AR;40093100;UN;J929724;0;0;0;345,5;61,88;0;0;2,1E+15;;;
85281;47819665;MANGUEIRA ADMISSAO D;40094100;PC;47819665;0;0;0;782,53;355,555;0;0;21D03;;;
29872;47939965;MANGUEIRA AR CONDICI;40069000;PC;47939965;0;0;0;750,5;198,56;0;0;;;;
30689;48047408;MANGUEIRA AR CONDICI;40093290;PC;48047408;0;0;0;1427,54;819,49;0;0;;;;
258;51569236;MANGUEIRA AR CONDICI;40093290;UN;51569236;1;0;0;1936,95;1196,88;1936,95;1196,88;20G05;;;
96207;91745754;MANGUEIRA AR CONDICI;40093290;PC;91745754;0;0;0;1393,76;863,81;0;0;;;;
96209;91745758;MANGUEIRA AR CONDICI;40093290;PC;91745758;0;0;0;1011,9;580,89;0;0;;;;
58309;87526661;MANGUEIRA BORR N END BAIXA;40091100;PC;87526661;0;0;0;471,36;270,58;0;0;;;;
58310;87526662;MANGUEIRA BORR N END BAIXA;40091100;PC;87526662;0;0;0;1562,49;896,99;0;0;;;;
59205;87579445;MANGUEIRA BORR N END BAIXA;40091100;PC;87579445;0;0;0;1890,34;1028,59;0;0;;;;
57227;87449646;MANGUEIRA BORR REF METAL C;40092210;PC;87449646;0;0;0;410,73;121,94;0;0;;;;
6670;232366A1;MANGUEIRA BORR VULC N END A;40093100;UN;232366A1;0;0;0;711,19;252,29;0;0;;;;
2516;L125159;MANGUEIRA BORR VULC N END A;40092110;UN;L125159;0;0;0;541,58;51,89;0;0;23G02;;;
54010;87047294;MANGUEIRA BORR VULC N END B;40093100;PC;87047294;0;0;0;486;224,27;0;0;;;;
46300;84304777;MANGUEIRA BORRA REF TEXT C;40093290;PC;84304777;0;0;0;2714,89;1309,51;0;0;;;;
14175;148538A1;MANGUEIRA BORRACHA;40092190;PC;148538A1;0;0;0;318,97;186,695;0;0;;;;
41194;76082644;MANGUEIRA BORRACHA;40094100;PC;76082644;0;0;0;765,79;378,13;0;0;1500000;;;
54817;87340023;MANGUEIRA BORRACHA;40093100;PC;87340023;0;0;0;317,9;182,48;0;0;;;;
4414;76082540;MANGUEIRA BORRACHA CONJUN;40092210;UN;76082540;0;0;0;1408,22;126,68;0;0;1500000;;;
225;76082876;MANGUEIRA BORRACHA CONJUN;40091290;UN;76082876;0;0;0;967,13;265,96;0;0;;;;
41287;76084857;MANGUEIRA BORRACHA CONJUN;40093290;PC;76084857;0;0;0;511,45;316,98;0;0;;;;
45848;84285086;MANGUEIRA BORRACHA ACION D;40092210;PC;84285086;0;0;0;1195,15;686,08;0;0;;;;
4436;183243A1;MANGUEIRA BORRACHA ALTA PRE;40093210;UN;183243A1;0;0;0;391,86;39,18;0;0;15000000;;;
58611;87544499;MANGUEIRA BORRACHA ALTA PRE;40092210;PC;87544499;0;0;0;4687,14;1288,88;0;0;;;;
61045;87630218;MANGUEIRA BORRACHA ALTA PRE;39173900;PC;87630218;0;0;0;441,61;246,85;0;0;;;;
2539;146266A1;MANGUEIRA BORRACHA C REF TE;40093100;UN;146266A1;6;0;0;378,63;200,820002;2271,78;1204,92;15000000;;;
4230;147272A1;MANGUEIRA BORRACHA C REF TE;40093100;UN;147272A1;0;0;0;249,49;143,22;0;0;08D03;;;
4428;73031151;MANGUEIRA BORRACHA C REF TE;40093100;UN;73031151;0;0;0;595,19;368,88;0;0;190000;;;
38069;73162686;MANGUEIRA BORRACHA C REF TE;40093100;PC;73162686;0;0;0;151,99;75,11;0;0;;;;
38397;75238459;MANGUEIRA BORRACHA C REF TE;40093100;PC;75238459;1;0;0;275,83;170,95;275,83;170,95;11G04;;;
4425;75240636;MANGUEIRA BORRACHA C REF TE;40093100;UN;75240636;0;0;0;381,62;188,59;0;0;05A08;;;
4424;8282870;MANGUEIRA BORRACHA C REF TE;40093100;UN;8282870;0;0;0;39,61;20,93;0;0;06B16;;;
246;E68025;MANGUEIRA BORRACHA C REF TE;40093100;UN;E68025;0;0;0;131,77;77,12;0;0;04B08;;;
112747;ALT-84575407;MANGUEIRA BORRACHA C REFORC;40092190;UN;84575407;0;0;0;44,71;27,71;0;0;;;;
4417;E159098;MANGUEIRA BORRACHA C/REF.TE;40093100;UN;E159098;0;0;0;54,45;9,75;0;0;06A28;;;
47979;84386222;MANGUEIRA BORRACHA CJ HID P;40092210;PC;84386222;0;0;0;409,14;216,03;0;0;20F06;;;
46601;84318337;MANGUEIRA BORRACHA CJ HIDRA;40092210;PC;84318337;0;0;0;531,58;110;0;0;;;;
61015;87627903;MANGUEIRA BORRACHA DE SUCCA;40094100;PC;87627903;0;0;0;522,32;293,41;0;0;10D10;;;
31826;4899377;MANGUEIRA BORRACHA PLASTICO;40093290;PC;4899377;0;0;0;954,7;548,06;0;7,31;;;;
4416;147480A1;MANGUEIRA BORRACHA REF ACO;40092290;UN;147480A1;0;0;0;1184,36;106,38;0;0;06H14;;;
2525;L112491;MANGUEIRA BORRACHA REF META;40092210;UN;L112491;2;0;0;888,69;503,506251;1777,38;1007,01;2200000;;;
27161;47669480;MANGUEIRA BORRACHA REF TEXT;40093100;PC;47669480;0;0;0;137,42;78,88;0;0;;;;
38741;75253954;MANGUEIRA BORRACHA REF TEXT;40093290;PC;75253954;0;0;0;841,41;521,48;0;0;;;;
45320;84254552;MANGUEIRA BORRACHA REF TEXT;40093100;PC;84254552;1;0;0;205,13;127,13;205,13;127,13;21G03;;;
245;L111302;MANGUEIRA BORRACHA REF/ACO;40092290;UN;L111302;0;0;0;528,04;145,3575;0;0;15B06;;;
6675;141513A1;MANGUEIRA BORRACHA REFORCO;40093290;UN;141513A1;0;0;0;405,87;143,97;0;0;;;;
50010;84582819;MANGUEIRA BORRACHA S REFORC;40092210;PC;84582819;0;0;0;5687,79;2264,89;0;0;16A05;;;
74418;L107328;MANGUEIRA BP RESERV HIDR;40093100;PC;L107328;0;0;0;151,45;86,95;0;0;;;;
67184;E61241;MANGUEIRA BP SISTEMA HID.;40094210;PC;E61241;0;0;0;307,36;171,43;0;0;;;;
47527;84363579;MANGUEIRA CONJUNTO;40093100;PC;84363579;0;0;0;506,2;290,58;0;0;;;;
47706;84373400;MANGUEIRA CONJUNTO;40092190;PC;84373400;0;0;0;2112,83;1309,46;0;0;;;;
6663;87545561;MANGUEIRA DE AR BORRACHA;40091100;UN;87545561;0;0;0;516,27;319,97;0;0;;;;
4439;376181A2;MANGUEIRA DE BORRACHA;40093290;UN;376181A2;0;0;0;931,95;83,71;0;0;;;;
4438;391260A1;MANGUEIRA DE BORRACHA;40093210;UN;391260A1;0;0;0;768,57;83,58;0;0;19X01;;;
4440;397438A1;MANGUEIRA DE BORRACHA;40093290;UN;397438A1;0;0;0;477,59;36,7;0;0;;;;
4409;47529018;MANGUEIRA DE BORRACHA;40069000;UN;47529018;2;0;0;566,82;316,84;1133,64;633,68;16B07;;;
28132;47790994;MANGUEIRA DE BORRACHA;40092290;PC;47790994;0;0;0;1001,03;384,48;0;0;;;;
28133;47790995;MANGUEIRA DE BORRACHA;40092290;PC;47790995;0;0;0;1028,52;395,02;0;0;;;;
4441;47799469;MANGUEIRA DE BORRACHA;40093290;UN;47799469,254293,1109;4;0;0;1492,07;761,883668;5968,28;3047,53;20000;;;
28219;47799483;MANGUEIRA DE BORRACHA;40093290;PC;47799483;0;0;0;3461,5;1883,48;0;0;;;;
28228;47800314;MANGUEIRA DE BORRACHA;40093100;PC;47800314;1;0;0;92,53;56,7975;92,53;56,8;21D05;;;
28245;47801932;MANGUEIRA DE BORRACHA;40093290;PC;47801932;0;0;0;1727,24;991,52;0;0;15B05;;;
28246;47801990;MANGUEIRA DE BORRACHA;40092210;PC;47801990;2;0;0;1513,33;528,563334;3026,66;1057,13;20F01;;;
28373;47812271;MANGUEIRA DE BORRACHA;40093290;PC;47812271;0;0;0;559,55;321,22;0;0;1500000;;;
28391;47815086;MANGUEIRA DE BORRACHA;40093290;PC;47815086;0;0;0;772,73;478,91;0;0;;;;
28393;47815089;MANGUEIRA DE BORRACHA;40093290;PC;47815089;0;0;0;841,41;521,48;0;0;;;;
29769;47925786;MANGUEIRA DE BORRACHA;40093100;PC;47925786;0;0;0;55,54;34,42;0;0;;;;
30616;48035789;MANGUEIRA DE BORRACHA;40093100;PC;48035789;0;0;0;744,05;233,59;0;0;;;;
30802;48066347;MANGUEIRA DE BORRACHA;40092290;PC;48066347;0;0;0;803,82;461,43;0;0;16A06;;;
30803;48066348;MANGUEIRA DE BORRACHA;40092210;PC;48066348;0;0;0;807,65;463,64;0;0;16A07;;;
4429;72201681;MANGUEIRA DE BORRACHA;40093100;UN;72201681;0;0;0;2837,89;257,18;0;0;23A04;;;
44688;84195582;MANGUEIRA DE BORRACHA;40093100;PC;84195582;0;0;0;665,16;276,46;0;0;;;;
44689;84195583;MANGUEIRA DE BORRACHA;40093100;PC;84195583;0;0;0;316,19;131,43;0;0;16A05;;;
45066;84234095;MANGUEIRA DE BORRACHA;40093100;PC;84234095;0;0;0;172,84;107,12;0;0;12F01;;;
52065;8605822;MANGUEIRA DE BORRACHA;40094290;PC;8605822;0;0;0;990,34;613,78;0;0;;;;
5936;87439339;MANGUEIRA DE BORRACHA;40094290;UN;87439339;0;0;0;132,58;76,07;0;0;;;;
61949;87674043;MANGUEIRA DE BORRACHA;40094290;PC;87674043;0;0;0;2019,25;997,87;0;0;;;;
61950;87674044;MANGUEIRA DE BORRACHA;40093290;PC;87674044;0;0;0;1173,62;579,96;0;0;;;;
4423;87699790;MANGUEIRA DE BORRACHA;40093100;UN;87699790;2;0;2;156,19;96,8;312,38;193,6;6E+12;;;
111044;ALT-47800314;MANGUEIRA DE BORRACHA;40093100;CM;7479;0;0;0;104,88;0;0;0;;;;
72917;KRV12791;MANGUEIRA DE BORRACHA;40069000;PC;KRV12791;1;0;0;3412,11;1291,88;3412,11;1291,88;20G03;;;
79815;R45862;MANGUEIRA DE BORRACHA;40093210;PC;R45862;0;0;0;346,76;214,91;0;0;;;;
60535;87609039;MANGUEIRA DE BORRACHA COMB;40094100;PC;87609039;0;0;0;54,54;29,68;0;0;;;;
4231;147271A1;MANGUEIRA DE BORRACHA SUP;40093100;UN;147271A1;1;0;0;481,04;276,14;481,04;276,14;20C06;;;
93181;48117411;MANGUEIRA DE BORRACHA AC CO;40093290;PC;48117411;0;0;0;976,26;582,84;0;0;19C04;;;
92843;51602141;MANGUEIRA DE BORRACHA AR CO;40093290;PC;51602141;0;0;0;478,25;293,41;0;0;;;;
27358;47721845;MANGUEIRA DE BORRACHA C ACE;40093290;PC;47721845;0;0;0;1460,45;905,14;0;0;;;;
27245;47693875;MANGUEIRA DE BORRACHA C REF;40093290;PC;47693875;0;0;0;793,3;491,66;0;0;;;;
31114;48108938;MANGUEIRA DE BORRACHA COOLE;40093100;PC;48108938;0;0;0;437,26;251,01;0;0;;;;
41879;76303505;MANGUEIRA DE BORRACHA DO AR;40094290;PC;76303505;0;0;0;1780,47;1022,09;0;0;;;;
6674;87674041;MANGUEIRA DE BORRACHA DO CO;40093290;UN;87674041;0;0;0;1575,99;778,8;0;0;;;;
61948;87674042;MANGUEIRA DE BORRACHA DO CO;40093290;PC;87674042;0;0;0;3220,64;1591,51;0;0;;;;
224;L127973;MANGUEIRA DE BORRACHA DO RA;40091100;UN;L127973;0;0;0;482,25;298,88;0;0;12F21;;;
30236;47982740;MANGUEIRA DE BORRACHA DO TA;40092210;PC;ZBR40092210,47982740;0;0;0;591,36;195,86;0;0;;;;
5918;75262453;MANGUEIRA DE BORRACHA METAL;40092290;UN;75262453;0;0;0;765,14;439,23;0;0;;;;
39162;75264001;MANGUEIRA DE BORRACHA METAL;40092290;PC;75264001;0;0;0;553,54;317,76;0;0;;;;
39163;75264002;MANGUEIRA DE BORRACHA METAL;40092290;PC;75264002;0;0;0;997,58;572,67;0;0;;;;
39164;75264003;MANGUEIRA DE BORRACHA METAL;40092290;PC;75264003;0;0;0;856,39;491,6;0;0;;;;
6666;75264004;MANGUEIRA DE BORRACHA METAL;40092290;UN;75264004;0;0;0;1092,95;627,42;0;0;;;;
39165;75264005;MANGUEIRA DE BORRACHA METAL;40092290;PC;75264005;0;0;0;406,02;168,8;0;0;;;;
241;75264006;MANGUEIRA DE BORRACHA METAL;40092290;UN;75264006;0;0;0;1478,76;848,89;0;0;;;;
2534;75264007;MANGUEIRA DE BORRACHA METAL;40092290;UN;75264007;0;0;0;966,07;401,56;0;0;;;;
40526;75325682;MANGUEIRA DE BORRACHA METAL;40092290;PC;75325682;0;0;0;591,04;339,29;0;0;;;;
50307;8500460;MANGUEIRA DE BORRACHA METAL;40092210;PC;8500460;0;0;0;345,17;116,46;0;0;;;;
50324;8500756;MANGUEIRA DE BORRACHA METAL;40092210;PC;8500756;0;0;0;348,22;144,76;0;0;;;;
50325;8500757;MANGUEIRA DE BORRACHA METAL;40093290;PC;8500757;0;0;0;429,44;178,49;0;0;;;;
51417;8602589;MANGUEIRA DE BORRACHA METAL;40092210;PC;8602589;0;0;0;545,08;183,94;0;0;;;;
54448;87312877;MANGUEIRA DE BORRACHA METAL;40092210;PC;87312877;0;0;0;3008,18;1726,84;0;0;;;;
54451;87312891;MANGUEIRA DE BORRACHA METAL;40092210;PC;87312891;0;0;0;3140,17;1410,7;0;0;;;;
54673;87325996;MANGUEIRA DE BORRACHA METAL;40092210;PC;87325996;0;0;0;359,66;161,54;0;0;;;;
54674;87325997;MANGUEIRA DE BORRACHA METAL;40092210;PC;87325997;0;0;0;328,66;203,69;0;0;10D09;;;
4415;87338334;MANGUEIRA DE BORRACHA METAL;40092210;UN;87338334;0;0;0;1973,13;886,42;0;0;10X05;;;
2529;87354481;MANGUEIRA DE BORRACHA METAL;40092210;UN;87354481;0;0;0;750,92;431,065;0;0;;;;
55365;87367960;MANGUEIRA DE BORRACHA METAL;40092210;PC;87367960;0;0;0;232,18;143,9;0;0;;;;
55462;87372968;MANGUEIRA DE BORRACHA METAL;40092210;PC;87372968;0;0;0;976,54;382,7;0;0;;;;
55475;87374058;MANGUEIRA DE BORRACHA METAL;40092210;PC;87374058;0;0;0;796,08;456,99;0;0;160;;;
55476;87374060;MANGUEIRA DE BORRACHA METAL;40092210;PC;87374060;0;0;0;768,37;441,07;0;0;;;;
58170;87519407;MANGUEIRA DE BORRACHA METAL;40092210;PC;87519407;0;0;0;341,18;153,28;0;0;;;;
58182;87519867;MANGUEIRA DE BORRACHA METAL;40092210;PC;87519867;0;0;0;332,14;149,2;0;0;21D01;;;
58507;87536091;MANGUEIRA DE BORRACHA METAL;40092210;PC;87536091;0;0;0;365,25;168,68;0;0;04D03;;;
58917;87563041;MANGUEIRA DE BORRACHA METAL;40092210;PC;87563041;0;0;0;1076,32;483,53;0;0;;;;
58918;87563042;MANGUEIRA DE BORRACHA METAL;40092210;PC;87563042;0;0;0;699,8;314,39;0;0;;;;
67007;E156845;MANGUEIRA DE BORRACHA METAL;40092210;PC;E156845;0;0;0;604,26;249,18;0;0;;;;
74429;L111706;MANGUEIRA DE BORRACHA METAL;40092210;PC;L111706;0;0;0;416,37;258,05;0;0;;;;
47705;84373399;MANGUEIRA DE BORRACHA NAO V;40069000;PC;84373399;0;0;0;1703,71;952,34;0;0;;;;
14267;149062A1;MANGUEIRA DE BORRACHA S ACE;40091100;PC;149062A1;0;0;0;312,63;193,76;0;0;;;;
2536;84234092;MANGUEIRA DE BORRACHA SEM A;40093100;UN;84234092;0;0;0;326,28;202,22;0;0;15C06;;;
49442;84534960;MANGUEIRA DE BORRACHA SEM A;40091100;PC;84534960;0;0;0;202,68;91,05;0;0;;;;
67363;E69585;MANGUEIRA DE BORRACHA SISTE;40094290;PC;E69585;0;0;0;1235,33;709,14;0;0;GARANTIA;;;
18813;226616A1;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;226616A1;0;0;0;189,95;109,04;0;0;;;;
20467;282497A1;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;282497A1;0;0;0;526,67;299,68;0;0;;;;
4430;320374A1;MANGUEIRA DE BORRACHA TEXTI;40093100;UN;320374A1;0;0;0;41,27;22,45;0;0;GARANTIA;;;
23284;380178A2;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;380178A2;0;0;0;742,49;363,41;0;0;;;;
38098;73163935;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;73163935;0;0;0;141,05;80,98;0;0;;;;
38117;73164329;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;73164329;0;0;0;2155,71;1237,49;0;0;;;;
38398;75238575;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;75238575;0;0;0;236,73;135,9;0;0;;;;
38931;75260373;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;75260373;0;0;0;118,96;73,73;0;0;;;;
40241;75320219;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;75320219;0;0;0;107,52;61,72;0;0;;;;
5922;75325644;MANGUEIRA DE BORRACHA TEXTI;40093100;UN;75325644;0;0;0;163,01;93,58;0;0;20C03;;;
40522;75325657;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;75325657;0;0;0;318,99;157,655;0;0;;;;
50346;8501205;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;8501205;0;0;0;93,23;53,98;0;0;20A02;;;
54632;87323687;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;87323687;0;0;0;1047,01;601,04;0;0;;;;
5926;87374057;MANGUEIRA DE BORRACHA TEXTI;40093100;UN;87374057;0;0;0;34,47;19,79;0;0;02C34;;;
55479;87374072;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;87374072;0;0;0;82,8;47,52;0;0;;;;
4421;87374097;MANGUEIRA DE BORRACHA TEXTI;40093100;UN;87374097;0;0;0;316,72;196,29;0;0;21000;;;
57569;87460839;MANGUEIRA DE BORRACHA TEXTI;40093100;PC;87460839;0;0;0;33,2;14,91;0;0;12F06;;;
43852;84124024;MANGUEIRA DE BORRACHA/METAL;40092210;PC;84124024;0;0;0;746,41;374,82;0;0;;;;
40397;75324361;MANGUEIRA DE BORRACHA/TEXTI;40093100;PC;75324361;0;0;0;141,42;76,69;0;0;;;;
51421;86026037;MANGUEIRA DE BORRACHA/TEXTI;40093100;PC;86026037;1;0;0;3,22;2,12;3,22;2,12;02H10;;;
31144;48111064;MANGUEIRA DE COMBUSTIVEL;39173300;PC;48111064;0;0;0;262,21;146,57;0;0;;;;
41430;76086868;MANGUEIRA DE NYLON POL;40094290;PC;76086868;1;0;0;576,07;330,69;576,07;330,69;21C03;;;
68778;J916051;MANGUEIRA DE PLASTICO;39173100;PC;J916051;0;0;0;631,51;238,91;0;0;;;;
60740;87617166;MANGUEIRA DE PLASTICO POLI;39173100;PC;87617166;0;0;0;1494,17;610,98;0;0;;;;
28241;47801667;MANGUEIRA DE PLASTICO C ACE;39173300;PC;47801667;1;0;0;461,55;246,75;461,55;246,75;18C06;;;
53473;86997299;MANGUEIRA DO AQUECEDOR;40093100;METRO;86997299;11;0;0;125,04;2,684053;1375,44;29,52;15A02;;;
86626;90357604;MANGUEIRA DO EVAPORADOR;40093290;UN;90357604,ZBR40093210,1110;3;0;1;2967,83;1541,709857;8903,49;4625,13;20G02;;;
94408;90416072;MANGUEIRA DO EVAPORADOR;84159090;PC;90416072;0;0;0;3654,58;1974,93;0;0;;;;
61788;87666451;MANGUEIRA DO FILTRO DE AR B;40091100;PC;87666451;0;0;0;1274,14;731,44;0;0;16A02;;;
46828;84326487;MANGUEIRA DO LAVA VIDROS BO;40091100;PC;84326487;0;0;0;71,81;31,36;0;0;12F14;;;
33347;51541183;MANGUEIRA DO RADIADO;40093100;PC;51541183;0;0;0;527,83;184,9;0;0;;;;
57377;87454378;MANGUEIRA DO RADIADO;40093100;PC;87454378;0;0;0;412,87;237,02;0;0;;;;
33386;51556243;MANGUEIRA DO RADIADOR;40093100;PC;51556243;0;0;0;596,03;342,16;0;0;;;;
96306;YN05P01419P1;MANGUEIRA DO RADIADOR;40094290;PC;YN05P01419P1;0;0;0;1219,35;699,98;0;0;;;;
45366;84256813;MANGUEIRA HID BORRACHA VALV;40092210;PC;84256813;0;0;0;167,26;103,66;0;0;;;;
28372;47812268;MANGUEIRA HIDRAULICA;40093100;PC;47812268;0;0;0;267,92;153,8;0;0;15000000;;;
28550;47832819;MANGUEIRA HIDRAULICA;40092210;PC;47832819;0;0;0;954,93;548,18;0;0;;;;
28551;47832821;MANGUEIRA HIDRAULICA;40092210;PC;47832821;1;0;0;1507,1;865,15;1507,1;865,15;25B03;;;
4443;47865750;MANGUEIRA HIDRAULICA;40094100;UN;47865750;0;0;0;399,17;68,09;0;0;19B08;;;
30240;47982898;MANGUEIRA HIDRAULICA;40091100;PC;47982898;0;0;0;1261,78;623,03;0;0;20C01;;;
30647;48038828;MANGUEIRA HIDRAULICA;40092210;PC;48038828;1;0;0;1491,44;890,4;1491,44;890,4;21C05;;;
33048;51415250;MANGUEIRA HIDRAULICA;40093290;PC;51415250;0;0;0;823,35;472,64;0;0;;;;
96990;51678377;MANGUEIRA HIDRAULICA;40092290;PC;51678377;0;0;0;587,87;337,47;0;0;;;;
54591;87318399;MANGUEIRA HIDRAULICA;40093100;PC;87318399;0;0;0;839,11;481,68;0;0;;;;
97604;91859129;MANGUEIRA HIDRAULICA;40093290;PC;91859129,03;0;0;0;1008,53;578,9475;0;0;21G03;;;
91075;ALT-E97786;MANGUEIRA INFERIOR RADIADOR W20BT;40093100;UN;E97786;0;0;0;150;50;0;0;;;;
97322;ALT-E69585;MANGUEIRA MONTADA - L0076;40092110;UN;1180;0;0;0;890,82;552,1;0;0;;;;
28346;47811307;MANGUEIRA PLASTICA;39173300;PC;47811307;0;0;0;575,91;321,92;0;0;25A01;;;
28349;47811311;MANGUEIRA PLASTICA;39173300;PC;47811311;0;0;0;416,82;222,85;0;0;;;;
28370;47812225;MANGUEIRA PLASTICA;39173300;PC;47812225;1;0;1;404,29;225,99;404,29;225,99;;;;
56489;87426404;MANGUEIRA PLASTICA NYLON;39173100;PC;87426404;0;0;0;326,11;182,29;0;0;;;;
28282;47805799;MANGUEIRA PLASTICO C REFORC;39173900;PC;47805799;0;0;0;161,4;52,14;0;0;;;;
4366;84269596;MANGUEIRA PLASTICO COMBUST;39173300;UN;84269596;0;0;0;929,37;74,25;0;7,57;15C03;;;
45582;84269597;MANGUEIRA PLASTICO COMBUST;39173300;PC;84269597;2;0;0;234,9;125,595;469,8;251,19;220000;;;
4364;E155897;MANGUEIRA PLASTICO FLEXIVEL;39173290;UN;E155897;0;0;0;26,47;1,995;0;0,82;04G16;;;
